5;25;-3.1188965;-26.339722;-39.89868
5;56;-2.8793335;-26.278687;-40.078735
5;62;-2.9388428;-26.219177;-40.078735
5;86;-3.0593872;-26.039124;-40.13977
5;102;-3.1799316;-26.039124;-40.13977
0;128;-1.9761353;7.9929047;4.810074
5;135;-3.2989502;-26.039124;-40.13977
0;136;-1.8707733;7.6193237;5.2411346
0;142;-2.0623474;7.5331116;5.6243134
5;152;-3.4194946;-26.039124;-40.13977
0;154;-2.2347717;7.7821655;5.6338806
0;163;-2.3976135;7.7821655;5.720093
5;165;-3.5385132;-25.979614;-40.13977
0;173;-2.4742584;7.686371;5.643463
5;186;-3.5995483;-25.91858;-40.379333
0;187;-2.4167786;7.6289063;5.595566
0;202;-2.0815125;7.830063;5.059143
0;204;-2.0815125;7.830063;5.059143
5;208;-3.8986206;-25.91858;-40.379333
0;221;-1.9378204;7.916275;4.7813416
5;223;-3.779602;-25.79956;-40.618896
0;225;-1.8995056;7.849228;4.3023834
0;237;-2.1198273;7.705536;3.91922
5;244;-3.6590576;-25.679016;-40.13977
0;245;-2.5029907;7.561844;4.082062
0;254;-2.799942;7.6001587;4.3885956
5;272;-3.718567;-25.498962;-40.499878
0;275;-2.9340515;7.561844;4.647232
0;277;-2.8765717;7.4756317;5.0687103
5;290;-3.718567;-25.19989;-40.73944
0;292;-2.138977;7.485214;5.9404144
5;304;-3.718567;-24.899292;-40.79895
0;306;-1.7941284;7.648056;6.0649414
0;315;-1.554657;7.8683777;5.8733673
5;324;-3.8391113;-24.659729;-40.919495
0;325;-1.43013;7.9066925;6.036209
0;347;-1.43013;7.6768036;5.863785
0;354;-1.6121368;7.561844;5.9595795
5;355;-4.019165;-24.35913;-40.919495
0;366;-1.6887665;7.5043793;5.6913605
0;374;-1.6025543;7.581009;5.758423
5;384;-4.319763;-24.238586;-40.919495
0;386;-1.4684448;7.667221;5.82547
0;402;-1.0661163;7.95459;6.361908
5;412;-4.6798706;-23.939514;-40.919495
0;416;-0.75001526;8.136597;6.4193726
5;425;-5.1589966;-23.939514;-41.578674
0;428;-0.44348145;7.9929047;6.716324
0;435;-0.44348145;7.9929047;6.716324
5;445;-5.3985596;-23.638916;-41.459656
0;450;-0.7116852;7.9066925;6.783386
0;455;-0.7116852;7.9066925;6.783386
5;468;-5.6396484;-23.339844;-41.33911
0;469;-1.0756989;7.9450073;6.371475
0;476;-1.181076;7.810913;6.697174
5;491;-5.8792114;-23.15979;-41.63971
0;492;-1.1331787;7.7630157;6.4960175
5;505;-6.239319;-23.039246;-41.63971
0;507;-0.63505554;7.87796;6.7259064
0;516;-0.2902069;7.858795;6.4385376
5;525;-6.539917;-22.859192;-41.69922
0;527;-0.012420654;7.8013306;6.218216
0;548;0.054641724;7.638489;6.323578
0;555;-0.060302734;7.667221;6.572647
5;557;-6.7199707;-22.499084;-41.93878
0;566;-0.30937195;7.8875427;6.879181
0;576;-0.48179626;8.002487;7.1378174
5;586;-6.3598633;-22.31903;-42.118835
0;587;-0.5488434;7.93544;7.0995026
0;604;-0.17526245;7.8013306;6.5438995
5;614;-6.3598633;-22.019958;-42.118835
0;616;0.0067443848;7.753433;6.323578
5;626;-6.3598633;-21.77887;-42.17987
0;627;0.14085388;7.734268;5.9787292
0;637;0.25579834;7.7151184;5.681778
5;646;-6.478882;-21.77887;-42.359924
0;647;0.08337402;7.7438507;5.700943
0;657;-0.24230957;7.686371;5.9978943
5;672;-6.478882;-21.71936;-42.478943
0;673;-0.4147339;7.5714264;6.3331604
0;677;-0.5680084;7.4756317;6.610962
5;694;-6.298828;-21.479797;-42.599487
0;695;-0.74043274;7.418167;6.879181
5;708;-6.1187744;-21.479797;-42.658997
0;709;-0.75001526;7.4277344;6.8504333
0;718;-0.66378784;7.399002;6.678009
5;728;-5.9387207;-21.479797;-42.658997
0;729;-0.5871582;7.3606873;6.4098053
0;751;-0.75001526;7.245743;6.1415863
0;759;-1.0086517;7.2361603;6.0170593
5;760;-6.298828;-21.418762;-42.658997
0;768;-1.2385406;7.1595306;5.7775726
0;778;-1.4971771;7.0924683;5.4614563
5;789;-5.999756;-21.1792;-42.83905
0;790;-1.7558136;7.0158386;5.308197
0;812;-2.158142;7.063736;5.6051483
5;820;-5.758667;-21.238708;-42.77954
0;821;-2.1485596;7.0828857;6.055374
5;828;-5.819702;-21.1792;-42.83905
0;830;-1.8707733;7.025421;6.46727
0;838;-1.679184;6.8050995;6.639694
5;848;-5.999756;-21.1792;-42.599487
0;849;-1.7462463;6.61351;6.6013794
0;858;-1.9378204;6.4985657;6.5822296
5;868;-6.059265;-21.418762;-42.658997
0;869;-2.2251892;6.4698334;6.764221
0;878;-2.5413055;6.316559;6.888748
5;897;-6.3598633;-21.299744;-42.599487
0;898;-2.7903595;6.335724;6.4385376
5;909;-6.5994263;-21.359253;-42.419434
0;910;-2.7137299;6.69014;6.323578
0;919;-2.3305664;7.006256;6.1128387
5;929;-6.8984985;-21.479797;-42.359924
0;930;-1.6025543;7.1978455;6.036209
0;951;0.6485443;7.1116333;5.3177795
0;961;0.6485443;7.1116333;5.3177795
5;962;-7.559204;-21.598816;-42.29889
0;970;0.7922363;7.044571;5.595566
0;980;0.6485443;7.1403656;6.0170593
5;990;-8.039856;-21.299744;-42.23938
0;991;-1.1235962;7.245743;7.4730835
0;1008;-1.8132935;7.1116333;7.7029877
5;1017;-8.099365;-21.11969;-42.29889
0;1019;-1.9569855;7.130783;7.5784607
5;1031;-8.21991;-20.999146;-42.29889
0;1032;-1.286438;7.2648926;7.4060364
0;1041;-0.48179626;7.418167;6.764221
5;1050;-8.518982;-20.458984;-42.118835
0;1052;0.5431824;7.7438507;5.8350525
0;1061;1.5202484;8.165329;5.413574
5;1070;-8.699036;-20.219421;-42.059326
0;1072;1.9704742;8.328186;5.059143
0;1081;2.1620483;8.414398;5.097458
5;1097;-8.938599;-19.799805;-42.059326
0;1098;2.114151;8.222809;5.375244
5;1111;-9.1796875;-19.499207;-42.118835
0;1112;0.85928345;7.6193237;6.5630646
0;1120;0.2845459;7.331955;7.568878
5;1131;-9.239197;-19.07959;-41.999817
0;1132;-0.0028381348;7.1403656;8.325623
0;1154;2.9667053;7.5139465;7.9711914
0;1162;2.133316;8.280289;4.848404
5;1163;-9.539795;-18.838501;-42.118835
0;1170;0.32286072;8.57724;4.3406982
0;1182;1.1083527;8.567657;5.5668335
5;1192;-10.258484;-18.539429;-41.999817
0;1193;1.9034119;8.222809;6.5822296
0;1209;1.5394135;6.833832;8.498047
5;1218;-11.158752;-17.878723;-41.999817
0;1220;1.1562347;6.153717;8.37352
5;1232;-12.298584;-17.57965;-41.999817
0;1234;0.66770935;5.760971;7.7604523
0;1242;0.29411316;5.2915955;7.6167755
5;1252;-13.259888;-17.279053;-42.059326
0;1262;0.5719147;5.282013;7.319809
0;1263;1.0700226;5.7226563;7.0611725
5;1270;-14.399719;-16.738892;-41.999817
0;1272;1.5298309;6.2878265;6.0649414
0;1287;1.9417267;7.0541534;4.6376495
5;1316;-16.079712;-16.259766;-41.578674
0;1318;3.0337524;7.830063;3.5073242
5;1319;-17.819214;-15.899658;-41.09955
0;1319;2.9571228;7.609741;4.0150146
0;1321;2.8517456;6.881729;5.001663
5;1335;-19.67926;-15.658569;-40.559387
0;1337;2.8517456;5.741806;5.595566
0;1353;5.074112;4.4869385;5.5093536
0;1361;4.5089417;4.5923157;6.2373657
5;1363;-21.598816;-15.238953;-39.779663
0;1371;2.794281;4.9850616;7.128235
0;1382;0.8209686;5.760971;6.8312836
5;1391;-23.2193;-14.878845;-38.938904
0;1392;0.12168884;5.8759155;5.3369293
0;1410;2.918808;4.659363;5.0687103
5;1419;-24.899292;-14.219666;-38.21869
0;1422;3.5127106;4.9850616;4.6280823
5;1433;-26.818848;-13.198853;-37.25891
0;1435;3.915039;5.301178;4.704712
0;1444;5.802124;4.6497955;4.8388214
5;1454;-28.73993;-12.239075;-36.17859
0;1455;7.1336365;4.4869385;6.371475
0;1464;7.8999634;4.6976776;7.396454
5;1474;-30.299377;-11.158752;-35.099792
0;1475;7.334793;4.8413696;7.9041443
0;1484;5.9170837;5.1287384;7.588028
5;1500;-32.03888;-9.899902;-34.07898
0;1502;1.989624;5.282013;5.5476685
5;1514;-33.718872;-8.758545;-32.87964
0;1516;-0.031570435;4.429474;2.2332916
0;1523;-0.031570435;4.429474;2.2332916
0;1535;3.110382;2.8872223;2.7313995
5;1536;-34.979248;-7.4386597;-31.739807
0;1556;3.9916687;3.193756;5.375244
0;1565;5.8787537;3.7589264;6.3140106
5;1566;-36.17859;-5.8792114;-30.53894
0;1573;6.8749847;3.0309143;7.3868713
0;1584;6.424774;2.2741547;7.2623444
5;1595;-37.438965;-4.3792725;-29.579163
0;1596;4.8346405;2.1400452;5.662628
0;1614;4.3844147;1.9676208;4.810074
5;1622;-38.15918;-3.0593872;-28.73993
0;1624;6.2906647;0.5882263;5.18367
5;1635;-38.459778;-1.3793945;-28.559875
0;1636;8.340607;-0.20683289;5.375244
0;1645;9.011139;-0.3792572;4.647232
5;1654;-38.279724;0.0;-28.858948
0;1656;7.248581;0.19548035;4.062912
0;1665;4.3173676;0.4924469;4.6759796
0;1675;2.5356445;0.05180359;5.7296753
5;1677;-37.55951;1.0787964;-29.519653
0;1685;3.292389;-0.28347778;7.501816
5;1702;-36.538696;2.279663;-30.659485
0;1704;4.9016876;-0.6091614;8.747116
5;1715;-35.398865;3.5995483;-31.858826
0;1716;5.486023;-0.12062073;6.4385376
0;1725;3.8384094;-0.14936829;6.007477
5;1736;-34.498596;4.8599243;-33.1192
0;1738;3.6085052;-0.9444275;6.361908
0;1757;5.0645294;-2.6303558;5.9787292
0;1766;7.5742645;-4.0480804;5.289032
5;1768;-33.239746;6.1798096;-34.07898
0;1775;9.700836;-4.8431396;4.024597
0;1786;11.166443;-5.2071533;2.616455
5;1796;-32.57904;8.039856;-34.498596
0;1798;11.808258;-5.197571;2.63562
0;1816;11.501724;-4.335449;7.0611725
5;1822;-32.27997;9.959412;-33.779907
0;1825;8.867447;-3.626587;9.3793335
5;1835;-32.458496;12.179565;-32.63855
0;1837;6.1661377;-3.0614166;9.618805
0;1845;4.2311554;-3.3488007;9.685867
5;1855;-32.759094;14.579773;-30.839539
0;1856;3.4552307;-4.412079;8.680054
0;1865;4.662216;-5.7914734;8.019089
5;1875;-33.17871;17.819214;-28.259277
0;1876;7.210266;-6.67276;7.5401306
0;1886;10.380966;-6.1075897;7.6838226
5;1903;-33.599854;20.698547;-25.439453
0;1905;10.687485;-4.9580994;8.785431
5;1917;-33.898926;23.278809;-22.558594
0;1919;8.292709;-4.3641815;8.890793
0;1927;6.2427673;-4.4408264;7.856247
5;1938;-34.199524;25.91858;-19.1391
0;1939;4.825058;-4.622818;7.0611725
0;1958;7.315628;-6.5578156;5.039978
0;1968;10.074432;-7.8893127;4.762192
5;1969;-33.659363;28.019714;-15.59906
0;1977;13.484604;-8.885544;5.9020996
0;1988;16.655304;-8.895126;7.2910767
5;1998;-32.699585;29.99878;-12.719727
