5;62;-8.758545;-29.399109;-30.419922
5;83;-8.699036;-29.219055;-30.358887
5;105;-8.758545;-29.09851;-30.119324
5;128;-8.699036;-29.219055;-30.059814
0;130;-2.01445;5.866333;7.9903564
5;144;-8.459473;-29.09851;-29.818726
0;146;-3.3555298;6.220764;6.7259064
0;156;-3.2405853;6.2303467;6.7929688
5;164;-8.578491;-29.219055;-29.579163
0;166;-2.8478394;6.220764;7.070755
0;175;-2.320984;6.4985657;7.693405
5;192;-8.639526;-29.278564;-29.519653
0;193;-1.7079163;6.72847;8.93869
0;195;-1.018219;6.6997223;8.871643
5;209;-8.518982;-29.278564;-29.219055
0;210;-0.5201111;6.5368805;8.143616
0;228;-0.5201111;6.441086;7.195282
5;231;-8.518982;-29.039001;-28.979492
0;237;-1.822876;6.345291;6.1511536
5;245;-8.518982;-29.159546;-28.799438
0;246;-2.3688812;6.134552;6.4193726
0;256;-2.4550934;6.0387573;6.821701
5;277;-8.518982;-29.278564;-28.979492
0;279;-2.196457;6.0196075;8.890793
0;285;-1.8516083;6.192032;9.772079
5;290;-8.578491;-29.039001;-29.039001
0;295;-1.161911;6.115402;10.490509
5;305;-8.699036;-29.219055;-29.458618
0;307;-0.8170624;6.0579224;9.9157715
0;315;-0.79789734;6.192032;9.388916
5;333;-8.639526;-29.039001;-29.699707
0;335;-1.6408691;6.5177155;6.697174
0;346;-1.9665527;6.651825;6.0457916
5;347;-8.639526;-28.858948;-29.399109
0;356;-2.052765;6.6805725;5.7105255
5;366;-8.699036;-28.799438;-29.638672
0;369;-2.01445;6.6230927;6.591797
0;377;-2.0240326;5.799286;7.520981
5;386;-8.518982;-28.858948;-29.579163
0;388;-1.7270813;5.4161224;6.8312836
0;397;-1.2768555;6.172867;7.501816
5;406;-8.578491;-28.799438;-29.759216
0;408;-0.9607544;6.8050995;8.411835
0;423;-0.93200684;5.952545;10.662933
5;435;-8.518982;-28.678894;-29.579163
0;437;-1.2768555;5.4544373;10.653366
5;446;-8.639526;-28.73993;-29.278564
0;448;-1.4588623;5.1766357;10.289352
0;457;-1.3726501;5.138321;10.097763
5;479;-8.81958;-28.379822;-29.039001
0;481;-1.4397125;4.745575;6.1128387
0;487;-1.4397125;4.745575;6.1128387
5;492;-8.999634;-28.379822;-29.09851
0;497;-1.9857178;5.301178;4.8005066
5;508;-9.298706;-28.318787;-29.159546
0;510;-2.052765;5.904663;4.7430267
0;517;-1.6408691;5.9812927;5.662628
5;535;-9.539795;-28.259277;-29.219055
0;538;-0.8266449;5.3107452;7.7604523
0;547;-0.66378784;5.262848;8.469315
5;549;-10.139465;-28.379822;-29.219055
0;558;-0.94158936;5.34906;8.986588
5;567;-10.438538;-28.318787;-29.3396
0;569;-1.3247528;5.0808563;9.044067
0;578;-1.3630676;4.8605347;8.957855
5;587;-10.499573;-27.95868;-29.699707
0;589;-1.2960205;4.7551575;8.900375
0;597;-1.5259247;4.975479;8.689636
5;607;-10.679626;-27.659607;-29.93927
0;609;0.36117554;4.0941925;11.515488
0;625;-0.041152954;4.2187195;12.789505
5;634;-10.919189;-27.2995;-30.119324
0;638;-0.60632324;4.496521;13.028992
5;648;-11.338806;-26.69983;-30.178833
0;649;-0.60632324;4.410309;10.720413
0;658;0.36117554;4.410309;10.500092
5;682;-11.399841;-26.278687;-30.479431
0;684;0.38032532;4.477371;10.576721
0;689;-0.021987915;4.601898;8.038254
5;692;-11.579895;-25.85907;-30.479431
0;699;-0.5871582;5.3203278;7.9328766
5;710;-11.51886;-25.318909;-30.899048
0;711;-1.1235962;5.4161224;8.220261
0;720;-1.181076;5.46402;7.961624
5;738;-11.338806;-25.138855;-30.958557
0;739;-1.7174988;5.5406494;8.35437
0;750;-1.3822327;5.2915955;8.440582
5;752;-11.579895;-25.138855;-30.899048
0;760;-1.4971771;4.8126373;9.705017
5;770;-11.579895;-25.138855;-31.019592
0;772;-0.43389893;4.8126373;8.862061
0;780;0.69644165;5.2915955;7.3868713
5;790;-11.51886;-25.138855;-31.199646
0;791;0.19833374;5.339493;8.593842
0;800;-0.40515137;5.2724304;9.273956
5;810;-11.219788;-25.679016;-31.13861
0;811;-0.32852173;5.071274;9.264389
0;826;0.073791504;5.052109;8.737534
5;836;-10.919189;-25.979614;-31.079102
0;840;-0.2902069;5.1670685;9.005753
5;850;-10.798645;-26.098633;-31.199646
0;852;-0.7308502;5.0425262;8.986588
0;861;-0.80747986;4.6114655;9.024902
5;883;-10.679626;-25.91858;-31.739807
0;884;-0.8362274;4.515686;9.168594
0;891;-0.6542206;4.439041;8.909958
5;895;-10.559082;-25.679016;-31.799316
0;901;-0.7595825;4.6114655;8.986588
5;911;-10.319519;-25.738525;-31.97937
0;912;-0.8553772;4.745575;9.159012
0;921;-0.6925354;4.803055;8.929108
5;940;-9.959412;-25.738525;-31.91986
0;941;-0.1465149;4.601898;8.35437
0;952;-1.0661163;4.582733;8.37352
5;953;-9.599304;-25.79956;-31.97937
0;962;-1.0756989;4.046295;9.063217
5;984;-9.1796875;-25.498962;-32.099915
0;985;-1.2002258;3.7014465;9.216492
0;986;-1.5450745;3.6343994;9.273956
5;991;-8.81958;-25.318909;-32.218933
0;992;-1.6696014;3.912201;9.1111145
0;1003;-1.9378204;4.870102;9.044067
5;1012;-8.459473;-25.2594;-32.339478
0;1012;-1.822876;4.6306305;9.053635
0;1028;-1.2002258;4.2378845;10.097763
5;1037;-8.039856;-25.559998;-32.099915
0;1041;-1.0565338;3.5960846;9.973236
5;1051;-7.9193115;-25.979614;-32.099915
0;1052;-1.142746;3.1650238;10.136078
0;1061;-1.1906433;3.356598;10.040298
5;1085;-7.6187134;-25.979614;-32.03888
0;1086;-0.61590576;3.979248;7.875412
0;1092;-0.61590576;3.979248;7.875412
5;1096;-7.559204;-25.79956;-32.159424
0;1103;-1.0948639;4.4486237;9.044067
5;1113;-7.3791504;-26.098633;-31.91986
0;1114;-0.6542206;4.889267;10.653366
0;1123;-1.4205475;5.578964;10.3564
0;1141;-0.7021179;4.371994;9.216492
5;1143;-7.319641;-26.45874;-31.858826
0;1153;-1.181076;4.371994;7.7413025
5;1155;-7.258606;-26.818848;-31.739807
0;1163;-0.2614746;5.1766357;9.216492
5;1173;-7.0785522;-27.539063;-31.13861
0;1176;-0.2902069;6.4698334;8.737534
0;1188;-0.2902069;6.4698334;8.737534
5;1192;-7.319641;-28.379822;-30.419922
0;1193;0.10253906;5.511917;9.034485
0;1202;0.10253906;5.511917;9.034485
